#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0006    0.003    -0.001    68797.5259    4299.8454    40917.4885    3409.7907    27880.0374    27880.0374
-0.0006    0.0015    -0.0005    68866.6807    4304.1675    39979.8441    3331.6537    28886.8366    28886.8366
0.001    0.0    0.0005    68943.6988    4308.9812    28465.1071    2372.0923    40478.5917    40478.5917
0.0008    0.001    0.0    69305.6581    4331.6036    32952.1802    2746.015    36353.4779    36353.4779
-0.0002    -0.004    -0.001    69326.3486    4332.8968    27172.0601    2264.3383    42154.2885    42154.2885
-0.0002    -0.0015    0.001    69477.2692    4342.3293    27822.8599    2318.5717    41654.4093    41654.4093
-0.0004    -0.003    -0.0015    69531.9846    4345.749    22981.399    1915.1166    46550.5856    46550.5856
-0.0004    -0.0005    0.0005    69683.29    4355.2056    32205.1237    2683.7603    37478.1663    37478.1663
-0.0    -0.0025    0.0015    69897.7902    4368.6119    23840.2767    1986.6897    46057.5134    46057.5134
-0.0008    0.0035    -0.0015    70267.221    4391.7013    48823.2594    4068.6049    21443.9617    21443.9617
0.0006    0.002    -0.0005    70294.1592    4393.3849    37838.934    3153.2445    32455.2252    32455.2252
-0.0006    -0.002    -0.002    70364.1623    4397.7601    19190.4185    1599.2015    51173.7438    51173.7438
-0.0006    0.0005    0.0    70515.8526    4407.2408    36987.0682    3082.2557    33528.7845    33528.7845
-0.0008    0.0025    -0.001    70861.5438    4428.8465    45413.7291    3784.4774    25447.8147    25447.8147
0.0002    -0.0035    0.002    70944.8529    4434.0533    20257.3743    1688.1145    50687.4786    50687.4786
0.0004    0.004    -0.0015    70948.3275    4434.2705    46456.1829    3871.3486    24492.1446    24492.1446
0.001    -0.0015    -0.002    71298.4228    4456.1514    22890.2515    1907.521    48408.1713    48408.1713
0.0008    0.0    0.0005    71857.1405    4491.0713    30290.38    2524.1983    41566.7606    41566.7606
0.0004    0.003    -0.001    71909.2021    4494.3251    43125.3685    3593.7807    28783.8336    28783.8336
-0.0008    0.0015    -0.0005    71974.9571    4498.4348    42168.6933    3514.0578    29806.2638    29806.2638
0.001    -0.001    0.001    72030.9399    4501.9337    26055.5667    2171.2972    45975.3732    45975.3732
-0.0    -0.004    -0.001    72032.2195    4502.0137    28833.9756    2402.8313    43198.2439    43198.2439
-0.0002    -0.003    -0.0015    72147.0723    4509.192    24495.8936    2041.3245    47651.1787    47651.1787
0.0006    0.001    0.0    72309.8829    4519.3677    34924.8739    2910.4062    37385.0091    37385.0091
-0.0004    -0.0015    0.001    72387.3111    4524.2069    29629.102    2469.0918    42758.2091    42758.2091
-0.0006    -0.0005    0.0005    72684.115    4542.7572    34158.7866    2846.5656    38525.3284    38525.3284
-0.0002    -0.0025    0.0015    72717.049    4544.8156    25499.0981    2124.9248    47217.9508    47217.9508
-0.0004    -0.002    -0.002    72888.467    4555.5292    20557.4923    1713.1244    52330.9746    52330.9746
0.0004    0.002    -0.0005    73389.1671    4586.8229    39959.0485    3329.9207    33430.1187    33430.1187
-0.001    0.0035    -0.0015    73482.9488    4592.6843    51247.2948    4270.6079    22235.6539    22235.6539
-0.0008    0.0005    0.0    73607.4608    4600.4663    39088.1519    3257.346    34519.3089    34519.3089
-0.0    -0.0035    0.002    73673.3286    4604.583    21768.7749    1814.0646    51904.5538    51904.5538
-0.001    0.0025    -0.001    74060.6033    4628.7877    47749.9991    3979.1666    26310.6042    26310.6042
0.0002    0.004    -0.0015    74150.7868    4634.4242    48811.4836    4067.6236    25339.3032    25339.3032
0.0002    -0.004    -0.001    74812.2053    4675.7628    30555.5464    2546.2955    44256.6589    44256.6589
-0.0    -0.003    -0.0015    74836.275    4677.2672    26070.0436    2172.5036    48766.2313    48766.2313
0.0006    0.0    0.0005    74844.6971    4677.7936    32175.3082    2681.2757    42669.3889    42669.3889
0.0008    -0.001    0.001    74927.7134    4682.9821    27793.0741    2316.0895    47134.6393    47134.6393
0.0002    0.003    -0.001    75094.9931    4693.4371    45392.9037    3782.742    29702.0894    29702.0894
-0.001    0.0015    -0.0005    75157.3483    4697.3343    44417.1979    3701.4332    30740.1505    30740.1505
-0.0006    -0.0015    0.001    75371.4679    4710.7167    31494.9995    2624.5833    43876.4684    43876.4684
0.0004    0.001    0.0    75388.2226    4711.7639    36957.2229    3079.7686    38430.9997    38430.9997
-0.0002    -0.002    -0.002    75486.8865    4717.9304    21984.2216    1832.0185    53502.6649    53502.6649
-0.0004    -0.0025    0.0015    75610.4227    4725.6514    27217.5748    2268.1312    48392.8478    48392.8478
0.001    -0.002    0.0015    75637.2715    4727.3295    23810.5208    1984.2101    51826.7507    51826.7507
-0.0008    -0.0005    0.0005    75759.055    4734.9409    36172.1049    3014.3421    39586.95    39586.95
-0.0002    -0.0035    0.002    76475.9192    4779.745    23339.8308    1944.9859    53136.0884    53136.0884
0.0002    0.002    -0.0005    76558.2899    4784.8931    42138.8183    3511.5682    34419.4717    34419.4717
-0.001    0.0005    0.0    76773.1838    4798.324    41248.891    3437.4076    35524.2928    35524.2928
-0.0    0.004    -0.0015    77427.3609    4839.2101    51226.4397    4268.87    26200.9213    26200.9213
0.0002    -0.003    -0.0015    77599.5925    4849.9745    27703.849    2308.6541    49895.7435    49895.7435
0.0004    -0.004    -0.001    77666.3059    4854.1441    32336.7725    2694.731    45329.5334    45329.5334
0.0006    -0.001    0.001    77898.6018    4868.6626    29590.2369    2465.8531    48308.3649    48308.3649
0.0004    0.0    0.0005    77906.3686    4869.148    34119.8917    2843.3243    43786.4769    43786.4769
-0.0    -0.002    -0.002    78159.4209    4884.9638    23470.6061    1955.8838    54688.8148    54688.8148
-0.0    0.003    -0.001    78354.899    4897.1812    47720.0943    3976.6745    30634.8047    30634.8047
-0.0008    -0.0015    0.001    78429.7396    4901.8587    33420.5524    2785.046    45009.1872    45009.1872
0.0008    -0.002    0.0015    78517.3767    4907.336    25460.2628    2121.6886    53057.114    53057.114
0.0002    0.001    0.0    78540.6772    4908.7923    39049.2272    3254.1023    39491.45    39491.45
-0.0006    -0.0025    0.0015    78577.9112    4911.1195    28995.7069    2416.3089    49582.2044    49582.2044
-0.001    -0.0005    0.0005    78908.1097    4931.7569    38245.0786    3187.0899    40663.0312    40663.0312
-0.0004    -0.0035    0.002    79352.6247    4959.539    24970.542    2080.8785    54382.0826    54382.0826
0.001    -0.003    0.002    79762.6935    4985.1683    21729.9693    1810.8308    58032.7242    58032.7242
-0.0    0.002    -0.0005    79801.5276    4987.5955    44378.2434    3698.1869    35423.2842    35423.2842
0.0004    -0.003    -0.0015    80437.0249    5027.3141    29397.3096    2449.7758    51039.7153    51039.7153
0.0006    -0.004    -0.001    80594.5214    5037.1576    34177.654    2848.1378    46416.8674    46416.8674
-0.0002    0.004    -0.0015    80778.05    5048.6281    53701.051    4475.0876    27076.9989    27076.9989
0.0002    -0.002    -0.002    80906.0702    5056.6294    25016.646    2084.7205    55889.4242    55889.4242
0.0004    -0.001    0.001    80943.605    5058.9753    31447.055    2620.5879    49496.55    49496.55
0.0002    0.0    0.0005    81042.1549    5065.1347    36124.1306    3010.3442    44918.0243    44918.0243
0.0006    -0.002    0.0015    81471.5969    5091.9748    27169.66    2264.1383    54301.9368    54301.9368
-0.001    -0.0015    0.001    81562.1261    5097.6329    35405.7605    2950.48    46156.3656    46156.3656
-0.0008    -0.0025    0.0015    81619.5147    5101.2197    30833.4942    2569.4579    50786.0204    50786.0204
-0.0002    0.003    -0.001    81688.9198    5105.5575    50106.9402    4175.5784    31581.9796    31581.9796
-0.0    0.001    0.0    81767.2467    5110.4529    41200.8869    3433.4072    40566.3598    40566.3598
-0.001    -0.0035    -0.0015    81824.0262    5114.0016    26752.0715    2229.3393    55071.9546    55071.9546
-0.0006    -0.0035    0.002    82303.445    5143.9653    26660.9086    2221.7424    55642.5364    55642.5364
0.0008    -0.003    0.002    82626.1305    5164.1332    23291.9458    1940.9955    59334.1848    59334.1848
-0.0002    0.002    -0.0005    83118.8802    5194.93    46677.3239    3889.777    36441.5563    36441.5563
0.001    0.0035    -0.001    83125.8314    5195.3645    47782.8132    3981.9011    35343.0182    35343.0182
0.0006    -0.003    -0.0015    83348.5722    5209.2858    31150.4256    2595.8688    52198.1466    52198.1466
0.0008    -0.004    -0.001    83596.8518    5224.8032    36078.1907    3006.5159    47518.661    47518.661
0.0004    -0.002    -0.002    83726.8343    5232.9271    26622.3412    2218.5284    57104.4932    57104.4932
0.0002    -0.001    0.001    84062.7231    5253.9202    33363.5284    2780.294    50699.1947    50699.1947
-0.0004    0.004    -0.0015    84202.8539    5262.6784    56235.3178    4686.2765    27967.5361    27967.5361
-0.0    0.0    0.0005    84252.0561    5265.7535    38188.0248    3182.3354    46064.0313    46064.0313
0.0004    -0.002    0.0015    84499.9319    5281.2457    28938.7127    2411.5594    55561.2192    55561.2192
-0.0008    -0.0035    -0.0015    84648.1901    5290.5119    28376.7975    2364.7331    56271.3927    56271.3927
-0.001    -0.0025    0.0015    84735.233    5295.9521    32730.9369    2727.5781    52004.2961    52004.2961
0.001    0.0025    -0.0005    84922.3435    5307.6465    44431.9126    3702.6594    40490.4309    40490.4309
-0.0002    0.001    0.0    85067.931    5316.7457    43412.2019    3617.6835    41655.7291    41655.7291
-0.0004    0.003    -0.001    85097.0555    5318.566    52553.4415    4379.4535    32543.614    32543.614
-0.0008    -0.0035    0.002    85328.3802    5333.0238    28410.9305    2367.5775    56917.4497    56917.4497
-0.001    -0.0025    -0.002    85497.0557    5343.566    24143.5844    2011.9654    61353.4713    61353.4713
0.0006    -0.003    0.002    85563.6824    5347.7302    24913.5776    2076.1315    60650.1048    60650.1048
0.0008    -0.003    -0.0015    86334.2343    5395.8896    32963.1969    2746.9331    53371.0374    53371.0374
-0.0004    0.002    -0.0005    86510.3476    5406.8967    49036.0597    4086.3383    37474.288    37474.288
0.0008    0.0035    -0.001    86520.6986    5407.5437    50160.5797    4180.0483    36360.1189    36360.1189
0.0006    -0.002    -0.002    86621.7134    5413.8571    28287.6917    2357.3076    58334.0217    58334.0217
0.001    -0.004    -0.001    86673.2971    5417.0811    38038.3829    3169.8652    48634.9142    48634.9142
0.001    0.0015    0.0    87237.9461    5452.3716    41245.5065    3437.1255    45992.4397    45992.4397
-0.0    -0.001    0.001    87255.9561    5453.4973    35339.6572    2944.9714    51916.2989    51916.2989
-0.0002    0.0    0.0005    87536.0722    5471.0045    40311.5744    3359.2979    47224.4979    47224.4979
-0.0006    -0.0035    -0.0015    87546.469    5471.6543    30061.1787    2505.0982    57485.2902    57485.2902
0.0002    -0.002    0.0015    87602.3817    5475.1489    30767.4206    2563.9517    56834.9611    56834.9611
-0.0006    0.004    -0.0015    87701.7727    5481.3608    58829.2398    4902.4367    28872.5328    28872.5328
0.0008    0.0025    -0.0005    88300.5425    5518.7839    46721.9137    3893.4928    41578.6289    41578.6289
-0.0008    -0.0025    -0.002    88304.5514    5519.0345    25680.5448    2140.0454    62624.0065    62624.0065
-0.001    -0.0035    0.002    88427.4303    5526.7144    30220.6077    2518.384    58206.8226    58206.8226
-0.0004    0.001    0.0    88442.7302    5527.6706    45683.1722    3806.931    42759.558    42759.558
0.0004    -0.003    0.002    88575.3492    5535.9593    26594.8648    2216.2387    61980.4844    61980.4844
-0.0006    0.003    -0.001    88579.3061    5536.2066    55059.5981    4588.2998    33519.708    33519.708
0.001    -0.003    -0.0015    89394.0114    5587.1257    34835.6236    2902.9686    54558.3878    54558.3878
0.0008    -0.002    -0.002    89590.7073    5599.4192    30012.6975    2501.0581    59578.0098    59578.0098
-0.0006    0.002    -0.0005    89975.93    5623.4956    51454.4508    4287.8709    38521.4792    38521.4792
0.0006    0.0035    -0.001    89989.6807    5624.355    52598.0015    4383.1668    37391.6792    37391.6792
0.001    0.0005    0.0005    90072.6392    5629.5399    38223.5948    3185.2996    51849.0444    51849.0444
-0.0004    -0.0035    -0.0015    90518.8627    5657.4289    31805.2153    2650.4346    58713.6474    58713.6474
-0.0002    -0.001    0.001    90523.304    5657.7065    37375.4412    3114.6201    53147.8627    53147.8627
0.0008    0.0015    0.0    90599.4769    5662.4673    43447.7421    3620.6452    47151.7348    47151.7348
-0.0    -0.002    0.0015    90778.9465    5673.6842    32655.7839    2721.3153    58123.1626    58123.1626
-0.0004    0.0    0.0005    90894.2032    5680.8877    42494.7792    3541.2316    48399.424    48399.424
-0.0006    -0.0025    -0.002    91186.162    5699.1351    27277.1606    2273.0967    63909.0014    63909.0014
-0.0008    0.004    -0.0015    91274.8063    5704.6754    61482.8172    5123.5681    29791.9891    29791.9891
0.0002    -0.003    0.002    91661.1308    5728.8207    28335.8073    2361.3173    63325.3236    63325.3236
0.0006    0.0025    -0.0005    91752.8564    5734.5535    49071.5701    4089.2975    42681.2864    42681.2864
-0.0006    0.001    0.0    91891.6443    5743.2278    48013.7979    4001.1498    43877.8464    43877.8464
-0.0008    0.003    -0.001    92135.6715    5758.4795    57625.41    4802.1175    34510.2615    34510.2615
0.001    -0.002    -0.002    92633.8161    5789.6135    31797.3587    2649.7799    60836.4574    60836.4574
0.0008    0.0005    0.0005    93417.5017    5838.5939    40338.0649    3361.5054    53079.4368    53079.4368
0.001    -0.0005    0.001    93426.4227    5839.1514    35366.1775    2947.1815    58060.2452    58060.2452
-0.0008    0.002    -0.0005    93515.6272    5844.7267    53932.4972    4494.3748    39583.1299    39583.1299
0.0004    0.0035    -0.001    93532.7777    5845.7986    55095.0787    4591.2566    38437.699    38437.699
-0.0002    -0.0035    -0.0015    93565.3713    5847.8357    33608.9072    2800.7423    59956.4641    59956.4641
-0.0004    -0.001    0.001    93864.7667    5866.5479    39470.8806    3289.2401    54393.8861    54393.8861
-0.0002    -0.002    0.0015    94029.6261    5876.8516    34603.8025    2883.6502    59425.8236    59425.8236
0.0006    0.0015    0.0    94035.1225    5877.1952    45709.633    3809.1361    48325.4896    48325.4896
-0.0004    -0.0025    -0.002    94141.8875    5883.868    28933.4317    2411.1193    65208.4557    65208.4557
-0.0006    0.0    0.0005    94326.4491    5895.4031    44737.6394    3728.1366    49588.8097    49588.8097
-0.0    -0.003    0.002    94821.0274    5926.3142    30136.4051    2511.3671    64684.6223    64684.6223
-0.001    0.004    -0.0015    94921.9549    5932.6222    64196.0499    5349.6708    30725.905    30725.905
0.0004    0.0025    -0.0005    95279.2852    5954.9553    51480.8818    4290.0735    43798.4034    43798.4034
-0.0008    0.001    0.0    95414.6733    5963.4171    50404.0789    4200.3399    45010.5944    45010.5944
-0.001    0.003    -0.001    95766.1518    5985.3845    60250.8773    5020.9064    35515.2746    35515.2746
-0.0    -0.0035    -0.0015    96685.9948    6042.8747    35472.2545    2956.0212    61213.7403    61213.7403
0.0008    -0.0005    0.001    96754.617    6047.1636    37392.8821    3116.0735    59361.7349    59361.7349
0.0006    0.0005    0.0005    96836.4791    6052.2799    42512.1903    3542.6825    54324.2888    54324.2888
-0.001    0.002    -0.0005    97129.4392    6070.59    56470.199    4705.8499    40659.2402    40659.2402
0.0002    0.0035    -0.001    97149.9896    6071.8744    57651.8112    4804.3176    39498.1784    39498.1784
-0.0002    -0.0025    -0.002    97171.7278    6073.233    30649.3582    2554.1132    66522.3696    66522.3696
-0.0006    -0.001    0.001    97280.3443    6080.0215    41625.9754    3468.8313    55654.369    55654.369
0.001    -0.0015    0.0015    97299.2967    6081.206    32673.2546    2722.7712    64626.0421    64626.0421
-0.0004    -0.002    0.0015    97354.4207    6084.6513    36611.4765    3050.9564    60742.9442    60742.9442
0.0004    0.0015    0.0    97544.8831    6096.5552    48031.1792    4002.5983    49513.7038    49513.7038
-0.0008    0.0    0.0005    97832.8098    6114.5506    47040.155    3920.0129    50792.6549    50792.6549
-0.0002    -0.003    0.002    98055.0388    6128.4399    31996.6582    2666.3882    66058.3805    66058.3805
0.0002    0.0025    -0.0005    98879.8288    6179.9893    53949.8488    4495.8207    44929.98    44929.98
-0.001    0.001    0.0    99011.8171    6188.2386    52854.0152    4404.5013    46157.8019    46157.8019
0.0002    -0.0035    -0.0015    99880.7331    6242.5458    37395.257    3116.2714    62485.4761    62485.4761
0.0006    -0.0005    0.001    100156.9262    6259.8079    39479.2421    3289.9368    60677.6841    60677.6841
-0.0    -0.0025    -0.002    100275.6831    6267.2302    32424.94    2702.0783    67850.7431    67850.7431
0.0004    0.0005    0.0005    100329.5714    6270.5982    44745.9711    3728.8309    55583.6003    55583.6003
0.0008    -0.0015    0.0015    100610.8227    6288.1764    34612.1938    2884.3495    65998.6289    65998.6289
-0.0006    -0.002    0.0015    100753.3301    6297.0831    38678.8057    3223.2338    62074.5243    62074.5243
-0.0008    -0.001    0.001    100770.0368    6298.1273    43840.7254    3653.3938    56929.3114    56929.3114
-0.0    0.0035    -0.001    100841.3164    6302.5823    60268.1991    5022.3499    40573.1173    40573.1173
0.0002    0.0015    0.0    101128.7585    6320.5474    50412.3808    4201.0317    50716.3777    50716.3777
-0.0004    -0.003    0.002    101363.1651    6335.1978    33916.5667    2826.3806    67446.5983    67446.5983
-0.001    0.0    0.0005    101413.2854    6338.3303    49402.3258    4116.8605    52010.9596    52010.9596
0.001    -0.0025    0.002    101691.2611    6355.7038    30144.8261    2512.0688    71546.435    71546.435
-0.0    0.0025    -0.0005    102554.4873    6409.6555    56478.4712    4706.5393    46076.0162    46076.0162
0.0004    -0.0035    -0.0015    103149.5863    6446.8491    39377.9149    3281.4929    63771.6714    63771.6714
0.0002    -0.0025    -0.002    103453.7532    6465.8596    34260.1771    2855.0148    69193.5761    69193.5761
0.0004    -0.0005    0.001    103633.3502    6477.0844    41625.2574    3468.7715    62008.0928    62008.0928
0.0002    0.0005    0.0005    103896.7786    6493.5487    47039.4073    3919.9506    56857.3714    56857.3714
0.0006    -0.0015    0.0015    103996.4637    6499.779    36610.7883    3050.899    67385.6754    67385.6754
-0.0008    -0.002    0.0015    104226.3543    6514.1471    40805.7903    3400.4825    63420.564    63420.564
-0.001    -0.001    0.001    104333.8442    6520.8653    46115.1308    3842.9276    58218.7134    58218.7134
-0.001    -0.004    -0.0015    104454.6148    6528.4134    36201.509    3016.7924    68253.1058    68253.1058
-0.0002    0.0035    -0.001    104606.758    6537.9224    62944.2422    5245.3535    41662.5158    41662.5158
-0.0006    -0.003    0.002    104745.4062    6546.5879    35896.1305    2991.3442    68849.2757    68849.2757
-0.0    0.0015    0.0    104786.7488    6549.1718    52853.2377    4404.4365    51933.511    51933.511
0.0008    -0.0025    0.002    104986.1189    6561.6324    31995.9999    2666.3333    72990.1191    72990.1191
-0.0002    0.0025    -0.0005    106303.2607    6643.9538    59066.7489    4922.2291    47236.5118    47236.5118
0.001    0.004    -0.001    106393.1175    6649.5698    60378.1445    5031.512    46014.973    46014.973
0.0006    -0.0035    -0.0015    106492.5545    6655.7847    41420.2282    3451.6857    65072.3263    65072.3263
0.0004    -0.0025    -0.002    106705.9382    6669.1211    36155.0695    3012.9225    70550.8687    70550.8687
0.0002    -0.0005    0.001    107183.8892    6698.9931    43830.9281    3652.5773    63352.9611    63352.9611
0.0004    -0.0015    0.0015    107456.2195    6716.0137    38669.0382    3222.4198    68787.1813    68787.1813
-0.0    0.0005    0.0005    107538.1007    6721.1313    49392.4987    4116.0416    58145.602    58145.602
-0.0008    -0.004    -0.0015    107710.1996    6731.8875    38115.4322    3176.286    69594.7674    69594.7674
-0.001    -0.002    0.0015    107773.4935    6735.8433    42992.4303    3582.7025    64781.0632    64781.0632
-0.0008    -0.003    0.002    108201.7623    6762.6101    37935.3497    3161.2791    70266.4126    70266.4126
0.0006    -0.0025    0.002    108355.0916    6772.1932    33906.8289    2825.5691    74448.2627    74448.2627
-0.001    -0.003    -0.002    108394.1867    6774.6367    33145.1449    2762.0954    75249.0418    75249.0418
-0.0004    0.0035    -0.001    108446.3145    6777.8947    65679.9407    5473.3284    42766.3738    42766.3738
0.001    0.003    -0.0005    108456.1721    6778.5108    56579.367    4714.9473    51876.805    51876.805
-0.0002    0.0015    0.0    108518.8539    6782.4284    55353.75    4612.8125    53165.104    53165.104
0.0008    -0.0035    -0.0015    109909.6374    6869.3523    43522.1967    3626.8497    66387.4407    66387.4407
0.0006    -0.0025    -0.002    110032.2381    6877.0149    38109.6173    3175.8014    71922.6208    71922.6208
-0.0004    0.0025    -0.0005    110126.149    6882.8843    61714.6819    5142.8902    48411.4671    48411.4671
0.0008    0.004    -0.001    110219.4056    6888.7129    63045.1083    5253.759    47174.2973    47174.2973
-0.0    -0.0005    0.001    110808.543    6925.5339    46096.2541    3841.3545    64712.2889    64712.2889
0.0002    -0.0015    0.0015    110990.0902    6936.8806    40786.9434    3398.9119    70203.1469    70203.1469
0.001    0.002    0.0    111038.3171    6939.8948    52945.0839    4412.0903    58093.2331    58093.2331
-0.0006    -0.004    -0.0015    111039.8992    6939.9937    40089.0107    3340.7509    70950.8886    70950.8886
-0.0002    0.0005    0.0005    111253.5376    6953.3461    51805.2455    4317.1038    59448.2921    59448.2921
-0.0008    -0.003    -0.002    111633.1032    6977.069    34971.3026    2914.2752    76661.8006    76661.8006
-0.001    -0.003    0.002    111732.2332    6983.2646    40034.2241    3336.1853    71698.009    71698.009
0.0004    -0.0025    0.002    111798.1792    6987.3862    35877.3133    2989.7761    75920.8659    75920.8659
0.0008    0.003    -0.0005    112265.7919    7016.612    59158.5653    4929.8804    53107.2266    53107.2266
-0.0004    0.0015    0.0    112325.074    7020.3171    57913.9176    4826.1598    54411.1564    54411.1564
-0.0006    0.0035    -0.001    112359.9859    7022.4991    68475.2946    5706.2745    43884.6913    43884.6913
0.001    -0.0035    -0.0015    113400.8353    7087.5522    45683.8206    3806.9851    67717.0147    67717.0147
0.0008    -0.0025    -0.002    113432.6528    7089.5408    40123.8204    3343.6517    73308.8324    73308.8324
-0.0006    0.0025    -0.0005    114023.1522    7126.447    64422.2703    5368.5225    49600.8819    49600.8819
0.0006    0.004    -0.001    114119.8086    7132.488    65771.7274    5480.9773    48348.0812    48348.0812
0.001    0.001    0.0005    114139.5525    7133.722    49475.2953    4122.9413    64664.2572    64664.2572
-0.0004    -0.004    -0.0015    114443.7138    7152.7321    42122.2445    3510.187    72321.4693    72321.4693
-0.0002    -0.0005    0.001    114507.3117    7156.707    48421.2354    4035.103    66086.0763    66086.0763
-0.0    -0.0015    0.0015    114598.0758    7162.3797    42964.5039    3580.3753    71633.5719    71633.5719
0.0008    0.002    0.0    114831.2687    7176.9543    55436.5168    4619.7097    59394.7519    59394.7519
-0.0006    -0.003    -0.002    114946.1347    7184.1334    36857.1156    3071.4263    78089.019    78089.019
-0.0004    0.0005    0.0005    115043.0894    7190.1931    54277.6476    4523.1373    60765.4418    60765.4418
0.0002    -0.0025    0.002    115315.3817    7207.2114    37907.4531    3158.9544    77407.9287    77407.9287
0.0006    0.003    -0.0005    116149.5266    7259.3454    61797.4189    5149.7849    54352.1077    54352.1077
-0.0006    0.0015    0.0    116205.4089    7262.8381    60533.7405    5044.4784    55671.6685    55671.6685
-0.0008    0.0035    -0.001    116347.7722    7271.7358    71330.3037    5944.192    45017.4685    45017.4685
0.001    -0.0025    -0.002    116907.1825    7306.6989    42197.6788    3516.4732    74709.5037    74709.5037
0.001    0.0    0.001    117759.8784    7359.9924    46170.001    3847.5001    71589.8774    71589.8774
0.0008    0.001    0.0005    117915.8359    7369.7397    51878.9626    4323.2469    66036.8732    66036.8732
-0.0002    -0.004    -0.0015    117921.6432    7370.1027    44215.1336    3684.5945    73706.5096    73706.5096
-0.0008    0.0025    -0.0005    117994.2702    7374.6419    67189.514    5599.1262    50804.7562    50804.7562
0.0004    0.004    -0.001    118094.3264    7380.8954    68558.0018    5713.1668    49536.3246    49536.3246
-0.0002    -0.0015    0.0015    118280.1763    7392.511    45201.7198    3766.81    73078.4565    73078.4565
-0.0004    -0.0005    0.001    118280.1953    7392.5122    50805.8721    4233.8227    67474.3232    67474.3232
-0.0004    -0.003    -0.002    118333.281    7395.8301    38802.584    3233.5487    79530.697    79530.697
0.0006    0.002    0.0    118698.3351    7418.6459    57987.6049    4832.3004    60710.7302    60710.7302
-0.0    -0.0025    0.002    118906.6991    7431.6687    39997.2481    3333.104    78909.451    78909.451
-0.0006    0.0005    0.0005    118906.7561    7431.6723    56809.705    4734.1421    62097.0511    62097.0511
0.0004    0.003    -0.0005    120107.3762    7506.711    64495.9279    5374.6607    55611.4483    55611.4483
-0.0008    0.0015    0.0    120159.8587    7509.9912    63213.2187    5267.7682    56946.64    56946.64
-0.001    0.0035    -0.001    120409.6733    7525.6046    74244.9682    6187.0807    46164.7051    46164.7051
-0.0    -0.004    -0.0015    121473.6875    7592.1055    46367.6781    3863.9732    75106.0094    75106.0094
0.0008    0.0    0.001    121519.4936    7594.9683    48485.9029    4040.4919    73033.5906    73033.5906
0.0006    0.001    0.0005    121766.2341    7610.3896    54342.2853    4528.5238    67423.9488    67423.9488
-0.0002    -0.003    -0.002    121794.5422    7612.1589    40807.7077    3400.6423    80986.8345    80986.8345
0.001    -0.001    0.0015    121899.2948    7618.7059    43029.2012    3585.7668    78870.0936    78870.0936
-0.0004    -0.0015    0.0015    122036.3916    7627.2745    47498.5909    3958.2159    74537.8007    74537.8007
-0.001    0.0025    -0.0005    122039.5031    7627.4689    70016.413    5834.7011    52023.0901    52023.0901
-0.0006    -0.0005    0.001    122127.1938    7632.9496    53250.164    4437.5137    68877.0297    68877.0297
0.0002    0.004    -0.001    122142.9591    7633.9349    71403.9315    5950.3276    50739.0275    50739.0275
-0.0002    -0.0025    0.002    122572.1313    7660.7582    42146.6985    3512.2249    80425.4328    80425.4328
0.0004    0.002    0.0    122639.5165    7664.9698    60598.3484    5049.8624    62041.1681    62041.1681
-0.0008    0.0005    0.0005    122844.5377    7677.7836    59401.4178    4950.1182    63443.1199    63443.1199
0.0002    0.003    -0.0005    124139.3407    7758.7088    67254.0922    5604.5077    56885.2485    56885.2485
-0.001    0.0015    0.0    124188.4234    7761.7765    65952.3523    5496.0294    58236.0711    58236.0711
0.0002    -0.004    -0.0015    125099.8467    7818.7404    48579.8779    4048.3232    76519.9688    76519.9688
-0.0    -0.003    -0.002    125329.9182    7833.1199    42872.4867    3572.7072    82457.4316    82457.4316
0.0006    0.0    0.001    125353.2236    7834.5765    50861.4602    4238.455    74491.7634    74491.7634
0.0008    -0.001    0.0015    125642.2417    7852.6401    45257.3376    3771.4448    80384.9041    80384.9041
0.0004    0.001    0.0005    125690.7473    7855.6717    56865.2634    4738.7719    68825.4839    68825.4839
-0.0006    -0.0015    0.0015    125866.7219    7866.6701    49855.1175    4154.5931    76011.6044    76011.6044
-0.0008    -0.0005    0.001    126048.3071    7878.0192    55754.1114    4646.1759    70294.1957    70294.1957
-0.0    0.004    -0.001    126265.7067    7891.6067    74309.5166    6192.4597    51956.19    51956.19
-0.0004    -0.0025    0.002    126311.6784    7894.4799    44355.8042    3696.317    81955.8742    81955.8742
0.001    -0.002    0.002    126557.8016    7909.8626    40052.8958    3337.7413    86504.9058    86504.9058
0.0002    0.002    0.0    126654.8128    7915.9258    63268.7473    5272.3956    63386.0655    63386.0655
-0.001    0.0005    0.0005    126856.4341    7928.5271    62052.7859    5171.0655    64803.6482    64803.6482
-0.0    0.003    -0.0005    128245.42    8015.3388    70071.9118    5839.326    58173.5082    58173.5082
0.0004    -0.004    -0.0015    128800.1208    8050.0075    50851.7331    4237.6444    77948.3877    77948.3877
0.0002    -0.003    -0.002    128939.4092    8058.7131    44996.921    3749.7434    83942.4882    83942.4882
0.0004    0.0    0.001    129261.0685    8078.8168    53296.6727    4441.3894    75964.3957    75964.3957
0.0006    -0.001    0.0015    129459.3035    8091.2065    47545.1294    3962.0941    81914.1741    81914.1741
