#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
-0.001    0.0035    -0.0005    185998.2254    9789.3803    106913.1551    7127.5437    79085.0703    79085.0703
0.0004    0.003    0.0    186782.3066    9830.6477    95351.9295    6356.7953    91430.377    91430.377
-0.0008    0.0015    0.0005    186987.7036    9841.4581    93909.3733    6260.6249    93078.3303    93078.3303
-0.0    -0.004    -0.002    187032.7048    9843.8266    71027.6159    4735.1744    116005.0889    116005.0889
0.0002    0.004    -0.0005    188696.1636    9931.377    103566.0977    6904.4065    85130.0659    85130.0659
-0.001    0.0025    0.0    188742.1418    9933.7969    102015.2517    6801.0168    86726.8901    86726.8901
0.0008    0.0    0.0015    189622.4485    9980.1289    76130.7138    5075.3809    113491.7347    113491.7347
0.0006    0.001    0.001    189712.9038    9984.8897    83258.7012    5550.5801    106454.2025    106454.2025
0.001    -0.001    0.002    190170.9682    10008.9983    69414.8402    4627.656    120756.128    120756.128
-0.0006    -0.0005    0.0015    190235.4863    10012.394    82015.4412    5467.6961    108220.045    108220.045
-0.0004    -0.0015    0.002    190304.4499    10016.0237    74995.7436    4999.7162    115308.7064    115308.7064
0.0004    0.002    0.0005    190442.3339    10023.2807    90798.8024    6053.2535    99643.5315    99643.5315
-0.0008    0.0005    0.001    190805.4975    10042.3946    89447.2526    5963.1502    101358.2449    101358.2449
0.0002    -0.004    -0.002    191618.9613    10085.2085    73844.3686    4922.9579    117774.5927    117774.5927
0.0002    0.003    0.0    191810.739    10095.3021    98751.0174    6583.4012    93059.7216    93059.7216
-0.001    0.0015    0.0005    192014.4837    10106.0255    97291.1778    6486.0785    94723.3058    94723.3058
-0.0    0.004    -0.0005    193818.119    10200.9536    107115.3461    7141.0231    86702.7728    86702.7728
0.0006    0.0    0.0015    194446.8086    10234.0426    79141.3567    5276.0904    115305.4519    115305.4519
0.0004    0.001    0.001    194630.7867    10243.7256    86419.5047    5761.3003    108211.2821    108211.2821
0.0008    -0.001    0.002    194901.8054    10257.9898    72275.3225    4818.3548    122626.4829    122626.4829
-0.0006    -0.0015    0.002    195127.1576    10269.8504    77989.1031    5199.2735    117138.0545    117138.0545
-0.0008    -0.0005    0.0015    195151.7168    10271.143    85158.9613    5677.2641    109992.7555    109992.7555
0.0002    0.002    0.0005    195453.7398    10287.0389    94109.7665    6273.9844    101343.9733    101343.9733
-0.001    0.0005    0.001    195815.251    10306.0658    92740.9333    6182.7289    103074.3176    103074.3176
0.0004    -0.004    -0.002    196281.7142    10330.6165    76723.1582    5114.8772    119558.556    119558.556
-0.0    0.003    0.0    196915.6678    10363.9825    102212.142    6814.1428    94703.5258    94703.5258
-0.0002    0.004    -0.0005    199016.5707    10474.5564    110726.6314    7381.7754    88289.9393    88289.9393
0.0004    0.0    0.0015    199347.665    10491.9824    82214.0364    5480.9358    117133.6286    117133.6286
0.0002    0.001    0.001    199625.1661    10506.5877    89642.345    5976.1563    109982.8211    109982.8211
0.0006    -0.001    0.002    199709.1389    10511.0073    75197.8416    5013.1894    124511.2973    124511.2973
-0.0008    -0.0015    0.002    200026.3616    10527.7032    81044.4995    5402.9666    118981.8622    118981.8622
-0.001    -0.0005    0.0015    200144.4438    10533.9181    88364.5183    5890.9679    111779.9255    111779.9255
-0.0    0.002    0.0005    200541.6421    10554.8233    97482.7674    6498.8512    103058.8747    103058.8747
0.0006    -0.004    -0.002    201020.9635    10580.0507    79663.9846    5310.9323    121356.9789    121356.9789
-0.0002    0.003    0.0    202097.093    10636.6891    105735.3035    7049.0202    96361.7895    96361.7895
-0.0004    0.004    -0.0005    204291.5188    10752.1852    114399.9535    7626.6636    89891.5653    89891.5653
0.0002    0.0    0.0015    204325.0179    10753.9483    85348.7529    5689.9169    118976.2649    118976.2649
0.0004    -0.001    0.002    204592.9688    10768.051    78182.3976    5212.1598    126410.5713    126410.5713
-0.0    0.001    0.001    204696.0418    10773.4759    92927.2221    6195.1481    111768.8197    111768.8197
-0.001    -0.0015    0.002    205002.0621    10789.5822    84161.9327    5610.7955    120840.1294    120840.1294
0.001    0.0035    0.0    205567.7946    10819.3576    102503.6202    6833.5747    103064.1744    103064.1744
-0.0002    0.002    0.0005    205706.0407    10826.6337    100917.8051    6727.8537    104788.2357    104788.2357
0.0008    -0.004    -0.002    205836.7092    10833.511    82666.8478    5511.1232    123169.8613    123169.8613
-0.0004    0.003    0.0    207355.0145    10913.4218    109320.5018    7288.0335    98034.5127    98034.5127
-0.0    0.0    0.0015    209378.8671    11019.9404    88545.5063    5903.0338    120833.3608    120833.3608
0.001    0.0025    0.0005    209547.4013    11028.8106    97768.9447    6517.9296    111778.4566    111778.4566
0.0002    -0.001    0.002    209553.2951    11029.1208    81228.9903    5415.266    128324.3048    128324.3048
-0.0006    0.004    -0.0005    209642.9633    11033.8402    118135.3124    7875.6875    91507.6509    91507.6509
-0.0002    0.001    0.001    209843.414    11044.3902    96274.1361    6418.2757    113569.2779    113569.2779
0.001    -0.004    -0.002    210728.9512    11090.9974    85731.7479    5715.4499    124997.2033    124997.2033
0.0008    0.0035    0.0    210810.342    11095.2812    106017.9781    7067.8652    104792.364    104792.364
-0.0004    0.002    0.0005    210946.9358    11102.4703    104414.8796    6960.992    106532.0561    106532.0561
-0.0006    0.003    0.0    212689.4325    11194.1807    112967.737    7531.1825    99721.6955    99721.6955
0.001    0.0015    0.001    214055.4335    11266.0754    93208.0987    6213.8732    120847.3348    120847.3348
-0.0002    0.0    0.0015    214509.2127    11289.9586    91804.2965    6120.2864    122704.9162    122704.9162
-0.0    -0.001    0.002    214590.1178    11294.2167    84337.6199    5622.508    130252.4979    130252.4979
0.0008    0.0025    0.0005    214772.9222    11303.838    101195.1789    6746.3453    113577.7433    113577.7433
-0.0004    0.001    0.001    215067.2825    11319.3307    99683.0869    6645.5391    115384.1956    115384.1956
-0.0008    0.004    -0.0005    215070.9042    11319.5213    121932.7082    8128.8472    93138.196    93138.196
0.0006    0.0035    0.0    216129.3858    11375.2308    109594.3728    7306.2915    106535.013    106535.013
-0.0006    0.002    0.0005    216264.3272    11382.333    107973.991    7198.2661    108290.3362    108290.3362
-0.0008    0.003    0.0    218100.3468    11478.9656    116677.009    7778.4673    101423.3378    101423.3378
0.001    0.0005    0.0015    219091.8912    11531.1522    88821.0822    5921.4055    130270.809    130270.809
0.0008    0.0015    0.001    219263.9279    11540.2067    96546.2091    6436.4139    122717.7188    122717.7188
-0.0002    -0.001    0.002    219703.4368    11563.3388    87508.2864    5833.8858    132195.1505    132195.1505
-0.0004    0.0    0.0015    219716.0546    11564.0029    95125.1235    6341.6749    124590.9311    124590.9311
0.0006    0.0025    0.0005    220074.9395    11582.8916    104683.4498    6978.8967    115391.4897    115391.4897
-0.0006    0.001    0.001    220367.6474    11598.2972    103154.0745    6876.9383    117213.5729    117213.5729
-0.001    0.004    -0.0005    220575.3414    11609.2285    125792.1407    8386.1427    94783.2007    94783.2007
0.0004    0.0035    0.0    221524.9261    11659.2066    113232.8044    7548.8536    108292.1217    108292.1217
-0.0008    0.002    0.0005    221658.215    11666.2218    111595.1393    7439.676    110063.0757    110063.0757
-0.001    0.003    0.0    223587.7575    11767.7767    120448.3178    8029.8879    103139.4397    103139.4397
0.0008    0.0005    0.0015    224283.359    11804.3873    92071.0688    6138.0713    132212.2902    132212.2902
0.0006    0.0015    0.001    224548.9186    11818.3641    99946.3563    6663.0904    124602.5623    124602.5623
0.001    -0.0005    0.002    224656.7743    11824.0408    84607.895    5640.5263    140048.8793    140048.8793
-0.0004    -0.001    0.002    224893.2523    11836.487    90740.9896    6049.3993    134152.2626    134152.2626
-0.0006    0.0    0.0015    224999.393    11842.0733    98507.9874    6567.1992    126491.4056    126491.4056
0.0004    0.0025    0.0005    225453.4532    11865.9712    108233.7576    7215.5838    117219.6955    117219.6955
-0.0008    0.001    0.001    225744.5086    11881.2899    106687.099    7112.4733    119057.4097    119057.4097
0.0002    0.0035    0.0    226996.9626    11947.2086    116933.2728    7795.5515    110063.6899    110063.6899
-0.001    0.002    0.0005    227128.5992    11954.1368    115278.3243    7685.2216    111850.2749    111850.2749
0.0006    0.0005    0.0015    229551.3232    12081.6486    95383.0922    6358.8728    134168.231    134168.231
0.0008    -0.0005    0.002    229831.2156    12096.3798    87769.7579    5851.3172    142061.4578    142061.4578
0.0004    0.0015    0.001    229910.4058    12100.5477    103408.5403    6893.9027    126501.8654    126501.8654
-0.0006    -0.001    0.002    230159.5641    12113.6613    94035.7297    6269.0486    136123.8344    136123.8344
-0.0008    0.0    0.0015    230359.2277    12124.1699    101952.8881    6796.8592    128406.3396    128406.3396
0.0002    0.0025    0.0005    230908.4632    12153.077    111846.1023    7456.4068    119062.361    119062.361
-0.001    0.001    0.001    231197.8663    12168.3088    110282.1603    7352.144    120915.706    120915.706
-0.0    0.0035    0.0    232545.4956    12239.2366    120695.778    8046.3852    111849.7176    111849.7176
0.0004    0.0005    0.0015    234895.7838    12362.936    98757.1525    6583.8102    136138.6314    136138.6314
0.0006    -0.0005    0.002    235082.1533    12372.7449    90993.6575    6066.2438    144088.4958    144088.4958
0.0002    0.0015    0.001    235348.3893    12386.7573    106932.7612    7128.8507    128415.6281    128415.6281
-0.0008    -0.001    0.002    235502.3723    12394.8617    97392.5067    6492.8338    138109.8656    138109.8656
-0.001    0.0    0.0015    235795.5588    12410.2926    105459.8256    7030.655    130335.7332    130335.7332
-0.0    0.0025    0.0005    236439.9697    12444.2089    115520.4837    7701.3656    120919.4859    120919.4859
-0.0002    0.0035    0.0    238170.525    12535.2908    124520.32    8301.3547    113650.2049    113650.2049
0.0002    0.0005    0.0015    240316.7408    12648.2495    102193.2496    6812.8833    138123.4913    138123.4913
0.0004    -0.0005    0.002    240409.5874    12653.1362    94279.594    6285.3063    146129.9933    146129.9933
-0.0    0.0015    0.001    240862.8692    12676.9931    110519.0189    7367.9346    130343.8503    130343.8503
-0.001    -0.001    0.002    240921.6769    12680.0883    100811.3204    6720.7547    140110.3564    140110.3564
0.001    0.004    0.0    241981.8345    12735.886    121037.826    8069.1884    120944.0085    120944.0085
-0.0002    0.0025    0.0005    242047.9725    12739.367    119256.902    7950.4601    122791.0705    122791.0705
-0.0004    0.0035    0.0    243872.0507    12835.3711    128406.8989    8560.4599    115465.1517    115465.1517
0.0002    -0.0005    0.002    245813.5178    12937.5536    97627.5674    6508.5045    148185.9505    148185.9505
-0.0    0.0005    0.0015    245814.1942    12937.5892    105691.3835    7046.0922    140122.8107    140122.8107
0.001    0.003    0.0005    246229.941    12959.4706    115857.231    7723.8154    130372.71    130372.71
-0.0002    0.0015    0.001    246453.8455    12971.255    114167.3134    7611.1542    132286.532    132286.532
0.0008    0.004    0.0    247667.9861    13035.1572    124853.5645    8323.571    122814.4216    122814.4216
-0.0004    0.0025    0.0005    247732.4717    13038.5511    123055.3571    8203.6905    124677.1145    124677.1145
-0.0006    0.0035    0.0    249650.0728    13139.4775    132355.5147    8823.701    117294.5581    117294.5581
0.001    0.002    0.001    251006.4729    13210.867    110850.4654    7390.031    140156.0075    140156.0075
-0.0    -0.0005    0.002    251293.9447    13225.9971    101037.5776    6735.8385    150256.3671    150256.3671
-0.0002    0.0005    0.0015    251388.1439    13230.9549    109251.5543    7283.437    142136.5897    142136.5897
0.0008    0.003    0.0005    251899.066    13257.8456    119584.8457    7972.323    132314.2203    132314.2203
-0.0004    0.0015    0.001    252121.3181    13269.5431    117877.6448    7858.5097    134243.6733    134243.6733
0.0006    0.004    0.0    253430.634    13338.4544    128731.3398    8582.0893    124699.2943    124699.2943
-0.0006    0.0025    0.0005    253493.4672    13341.7614    126915.8491    8461.0566    126577.6181    126577.6181
-0.0008    0.0035    0.0    255504.5913    13447.6101    136366.1672    9091.0778    119138.4241    119138.4241
0.001    0.001    0.0015    256311.4304    13490.0753    106017.5292    7067.8353    150293.9011    150293.9011
0.0008    0.002    0.001    256658.5714    13508.3459    114489.9563    7632.6638    142168.6151    142168.6151
-0.0002    -0.0005    0.002    256850.8679    13518.4667    104509.6246    6967.3083    152341.2433    152341.2433
-0.0004    0.0005    0.0015    257038.5901    13528.3468    112873.7619    7524.9175    144164.8282    144164.8282
0.0006    0.003    0.0005    257644.6875    13560.2467    123374.4972    8224.9665    134270.1903    134270.1903
-0.0006    0.0015    0.001    257865.2872    13571.8572    121650.013    8110.0009    136215.2742    136215.2742
0.0004    0.004    0.0    259269.7784    13645.7778    132671.1519    8844.7435    126598.6265    126598.6265
-0.0008    0.0025    0.0005    259330.9592    13648.9979    130838.3779    8722.5585    128492.5813    128492.5813
-0.001    0.0035    0.0    261435.6062    13759.7687    140438.8566    9362.5904    120996.7496    120996.7496
0.0008    0.001    0.0015    261946.5024    13786.658    109568.8964    7304.5931    152377.6059    152377.6059
0.001    0.0    0.002    262144.8133    13797.0954    101358.4225    6757.2282    160786.3907    160786.3907
0.0006    0.002    0.001    262387.1664    13809.8509    118191.4841    7879.4323    144195.6823    144195.6823
-0.0004    -0.0005    0.002    262484.2875    13814.9625    108043.7084    7202.9139    154440.5791    154440.5791
-0.0006    0.0005    0.0015    262765.5326    13829.7649    116558.0063    7770.5338    146207.5263    146207.5263
0.0004    0.003    0.0005    263466.8053    13866.674    127226.1856    8481.7457    136240.6197    136240.6197
-0.0008    0.0015    0.001    263685.7526    13878.1975    125484.418    8365.6279    138201.3346    138201.3346
0.0002    0.004    0.0    265185.4191    13957.1273    136673.0008    9111.5334    128512.4183    128512.4183
-0.001    0.0025    0.0005    265244.9475    13960.2604    134822.9435    8988.1962    130422.004    130422.004
0.0006    0.001    0.0015    267658.0707    14087.2669    113182.3004    7545.4867    154475.7703    154475.7703
0.0008    0.0    0.002    267762.8587    14092.782    104821.6659    6988.1111    162941.1928    162941.1928
0.0004    0.002    0.001    268192.2577    14115.382    121955.0487    8130.3366    146237.209    146237.209
-0.0006    -0.0005    0.002    268194.2035    14115.4844    111639.8291    7442.6553    156554.3744    156554.3744
-0.0008    0.0005    0.0015    268568.9715    14135.209    120304.2876    8020.2858    148264.6839    148264.6839
0.0002    0.003    0.0005    269365.4195    14177.1273    131139.9108    8742.6607    138225.5087    138225.5087
-0.001    0.0015    0.001    269582.7144    14188.5639    129380.8599    8625.3907    140201.8545    140201.8545
-0.0    0.004    0.0    271177.5563    14272.503    140736.8866    9382.4591    130440.6696    130440.6696
0.0004    0.001    0.0015    273446.1355    14391.9019    116857.7413    7790.5161    156588.3942    156588.3942
0.0006    0.0    0.002    273457.4006    14392.4948    108346.9462    7223.1297    165110.4544    165110.4544
-0.0008    -0.0005    0.002    273980.6158    14420.0324    115297.9866    7686.5324    158682.6293    158682.6293
0.0002    0.002    0.001    274073.8453    14424.9392    125780.6501    8385.3767    148293.1952    148293.1952
-0.001    0.0005    0.0015    274448.9067    14444.6793    124112.6057    8274.1737    150336.3011    150336.3011
-0.0    0.003    0.0005    275340.5301    14491.6068    135115.6728    9007.7115    140224.8573    140224.8573
-0.0002    0.004    0.0    277246.1898    14591.9047    144862.8093    9657.5206    132383.3805    132383.3805
0.0004    0.0    0.002    279228.4388    14696.2336    111934.2632    7462.2842    167294.1756    167294.1756
0.0002    0.001    0.0015    279310.6966    14700.563    120595.2189    8039.6813    158715.4777    158715.4777
-0.001    -0.0005    0.002    279843.5246    14728.6066    119018.1809    7934.5454    160825.3437    160825.3437
-0.0    0.002    0.001    280031.9294    14738.5226    129668.2884    8644.5526    150363.641    150363.641
-0.0002    0.003    0.0005    281392.1371    14810.1125    139153.4717    9276.8981    142238.6654    142238.6654
-0.0004    0.004    0.0    283391.3197    14915.3326    149050.7687    9936.7179    134340.5509    134340.5509
0.0002    0.0    0.002    285075.9734    15003.9986    115583.6171    7705.5745    169492.3563    169492.3563
-0.0    0.001    0.0015    285251.7542    15013.2502    124394.7334    8292.9822    160857.0207    160857.0207
0.001    0.0035    0.0005    285914.7135    15048.1428    135502.9899    9033.5327    150411.7235    150411.7235
-0.0002    0.002    0.001    286066.5098    15056.1321    133617.9635    8907.8642    152448.5463    152448.5463
-0.0004    0.003    0.0005    287520.2404    15132.6442    143253.3074    9550.2205    144266.9331    144266.9331
-0.0006    0.004    0.0    289612.9459    15242.7866    153300.765    10220.051    136312.1809    136312.1809
0.001    0.0025    0.001    290959.7452    15313.6708    130050.3048    8670.0203    160909.4404    160909.4404
-0.0    0.0    0.002    291000.0044    15315.7897    119295.0079    7953.0005    171704.9965    171704.9965
-0.0002    0.001    0.0015    291269.3081    15329.9636    128256.2848    8550.419    163013.0233    163013.0233
0.0008    0.0035    0.0005    292027.4427    15369.8654    139531.9852    9302.1323    152495.4575    152495.4575
-0.0004    0.002    0.001    292177.5867    15377.7677    137629.6754    9175.3117    154547.9112    154547.9112
-0.0006    0.003    0.0005    293724.8402    15459.2021    147415.1799    9827.6787    146309.6603    146309.6603
-0.0008    0.004    0.0    295911.0686    15574.2668    157612.7981    10507.5199    138298.2704    138298.2704
0.001    0.0015    0.0015    296533.2024    15607.0107    124771.449    8318.0966    171761.7534    171761.7534
-0.0002    0.0    0.002    297000.5318    15631.6069    123068.4355    8204.5624    173932.0963    173932.0963
0.0008    0.0025    0.001    297055.4479    15634.4973    133991.1763    8932.7451    163064.2716    163064.2716
-0.0004    0.001    0.0015    297363.3584    15650.7031    132179.8729    8811.9915    165183.4854    165183.4854
0.0006    0.0035    0.0005    298216.6683    15695.6141    143623.0173    9574.8678    154593.651    154593.651
-0.0006    0.002    0.001    298365.1599    15703.4295    141703.4242    9446.8949    156661.7357    156661.7357
-0.0008    0.003    0.0005    300005.9363    15789.7861    151639.0892    10109.2726    148366.847    148366.847
-0.001    0.004    0.0    302285.6876    15909.773    161986.8681    10799.1245    140298.8195    140298.8195
0.0008    0.0015    0.0015    302611.8785    15926.941    128624.1968    8574.9465    173987.6818    173987.6818
0.001    0.0005    0.002    302635.0851    15928.1624    119666.4227    7977.7615    182968.6623    182968.6623
-0.0004    0.0    0.002    303077.5555    15951.4503    126903.8999    8460.26    176173.6557    176173.6557
0.0006    0.0025    0.001    303227.6469    15959.3498    137994.0846    9199.6056    165233.5623    165233.5623
-0.0006    0.001    0.0015    303533.905    15975.4687    136165.4979    9077.6999    167368.4071    167368.4071
0.0004    0.0035    0.0005    304482.3903    16025.389    147776.0862    9851.7391    156706.304    156706.304
-0.0008    0.002    0.001    304629.2294    16033.1173    145839.2098    9722.614    158790.0197    158790.0197
-0.001    0.003    0.0005    306363.5288    16124.3963    155925.0354    10395.0024    150438.4933    150438.4933
0.0008    0.0005    0.002    308696.7347    16247.1966    123431.0467    8228.7364    185265.688    185265.688
0.0006    0.0015    0.0015    308767.0511    16250.8974    132538.9813    8835.9321    176228.0697    176228.0697
-0.0006    0.0    0.002    309231.0757    16275.3198    130801.4011    8720.0934    178429.6746    178429.6746
0.0004    0.0025    0.001    309476.3424    16288.2285    142059.0298    9470.602    167417.3126    167417.3126
-0.0008    0.001    0.0015    309780.9481    16304.2604    140213.1597    9347.544    169567.7883    169567.7883
0.0002    0.0035    0.0005    310824.6086    16359.1899    151991.192    10132.7461    158833.4167    158833.4167
-0.001    0.002    0.001    310969.7954    16366.8313    150037.0322    10002.4688    160932.7632    160932.7632
0.0006    0.0005    0.002    314834.8807    16570.2569    127257.7075    8483.8472    187577.1732    187577.1732
0.0004    0.0015    0.0015    314998.72    16578.88    136515.8027    9101.0535    178482.9173    178482.9173
-0.0008    0.0    0.002    315461.0922    16603.2154    134760.9392    8984.0626    180700.153    180700.153
0.0002    0.0025    0.001    315801.5342    16621.1334    146186.0118    9745.7341    169615.5225    169615.5225
-0.001    0.001    0.0015    316104.4875    16637.0783    144322.8584    9621.5239    171781.6291    171781.6291
-0.0    0.0035    0.0005    317243.3234    16697.017    156268.3346    10417.889    160974.9888    160974.9888
0.0004    0.0005    0.002    321049.5231    16897.3433    131146.4051    8743.0937    189903.1179    189903.1179
0.0002    0.0015    0.0015    321306.8853    16910.8887    140554.661    9370.3107    180752.2243    180752.2243
-0.001    0.0    0.002    321767.6051    16935.1371    138782.5141    9252.1676    182985.091    182985.091
-0.0    0.0025    0.001    322203.2224    16958.0643    150375.0306    10025.002    171828.1919    171828.1919
-0.0002    0.0035    0.0005    323738.5345    17038.8702    160607.514    10707.1676    163131.0205    163131.0205
0.0002    0.0005    0.002    327340.6619    17228.4559    135097.1396    9006.476    192243.5222    192243.5222
-0.0    0.0015    0.0015    327691.547    17246.9235    144655.556    9643.7037    183035.9909    183035.9909
0.001    0.004    0.0005    328601.7188    17294.8273    156706.2216    10447.0814    171895.4972    171895.4972
-0.0002    0.0025    0.001    328681.407    17299.0214    154626.0863    10308.4058    174055.3208    174055.3208
-0.0004    0.0035    0.0005    330310.242    17384.7496    165008.7303    11000.582    165301.5118    165301.5118
-0.0    0.0005    0.002    333708.297    17563.5946    139109.9109    9273.9941    194598.3861    194598.3861
0.001    0.003    0.001    333915.2503    17574.4869    150807.6168    10053.8411    183107.6335    183107.6335
-0.0002    0.0015    0.0015    334152.7051    17586.9845    148818.4879    9921.2325    185334.2171    185334.2171
0.0008    0.004    0.0005    335158.0522    17639.8975    161036.5974    10735.7732    174121.4548    174121.4548
-0.0004    0.0025    0.001    335236.088    17644.0046    158939.1788    10595.9453    176296.9093    176296.9093
-0.0006    0.0035    0.0005    336958.4459    17734.655    169471.9834    11298.1322    167486.4626    167486.4626
0.001    0.002    0.0015    339757.2073    17881.9583    145082.8415    9672.1894    194674.3658    194674.3658
-0.0002    0.0005    0.002    340152.4285    17902.7594    143184.7191    9545.6479    196967.7095    196967.7095
0.0008    0.003    0.001    340454.5572    17918.6609    155049.8689    10336.6579    185404.6882    185404.6882
-0.0004    0.0015    0.0015    340690.3595    17931.0716    153043.4567    10202.8971    187646.9028    187646.9028
0.0006    0.004    0.0005    341790.882    17988.9938    165429.0101    11028.6007    176361.8719    176361.8719
-0.0006    0.0025    0.001    341867.2654    17993.014    163314.3081    10887.6205    178552.9573    178552.9573
-0.0008    0.0035    0.0005    343683.1462    18088.5866    173997.2733    11599.8182    169685.8729    169685.8729
0.001    0.001    0.002    346127.5897    18217.2416    139531.8956    9302.1264    206595.6941    206595.6941
0.0008    0.002    0.0015    346279.4876    18225.2362    149236.9698    9949.1313    197042.5178    197042.5178
-0.0004    0.0005    0.002    346673.0564    18245.9503    147321.564    9821.4376    199351.4924    199351.4924
0.0006    0.003    0.001    347070.3604    18266.8611    159354.1578    10623.6105    187716.2026    187716.2026
-0.0006    0.0015    0.0015    347304.5103    18279.1848    157330.4622    10488.6975    189974.0481    189974.0481
0.0004    0.004    0.0005    348500.2081    18342.1162    169883.4596    11325.564    178616.7485    178616.7485
-0.0008    0.0025    0.001    348574.9391    18346.0494    167751.4742    11183.4316    180823.4649    180823.4649
-0.001    0.0035    0.0005    350484.3428    18446.5444    178584.6    11905.64    171899.7428    171899.7428
0.0008    0.001    0.002    352632.8435    18559.6233    143597.9002    9573.1933    209034.9433    209034.9433
0.0006    0.002    0.0015    352878.2643    18572.5402    153453.135    10230.209    199425.1293    199425.1293
-0.0006    0.0005    0.002    353270.1807    18593.1674    151520.4458    10101.3631    201749.7349    201749.7349
0.0004    0.003    0.001    353762.66    18619.0874    163720.4835    10914.6989    190042.1765    190042.1765
-0.0008    0.0015    0.0015    353995.1575    18631.3241    161679.5046    10778.6336    192315.6529    192315.6529
0.0002    0.004    0.0005    355286.0306    18699.2648    174399.9459    11626.6631    180886.0847    180886.0847
-0.001    0.0025    0.001    355359.1092    18703.111    172250.6772    11483.3785    183108.432    183108.432
0.0006    0.001    0.002    359214.5937    18906.0312    147725.9416    9848.3961    211488.6521    211488.6521
0.0004    0.002    0.0015    359553.5374    18923.8704    157731.3369    10515.4225    201822.2004    201822.2004
-0.0008    0.0005    0.002    359943.8014    18944.4106    155781.3645    10385.4243    204162.4369    204162.4369
0.0002    0.003    0.001    360531.456    18975.3398    168148.8461    11209.9231    192382.6099    192382.6099
-0.001    0.0015    0.0015    360762.3011    18987.4895    166090.5839    11072.7056    194671.7173    194671.7173
-0.0    0.004    0.0005    362148.3495    19060.4394    178978.4691    11931.8979    183169.8805    183169.8805
0.0004    0.001    0.002    365872.8402    19256.4653    151916.0198    10127.7347    213956.8204    213956.8204
0.0002    0.002    0.0015    366305.3068    19279.2267    162071.5757    10804.7717    204233.7311    204233.7311
-0.001    0.0005    0.002    366693.9185    19299.6799    160104.3199    10673.6213    206589.5985    206589.5985
-0.0    0.003    0.001    367376.7484    19335.6183    172639.2455    11509.283    194737.5029    194737.5029
-0.0002    0.004    0.0005    369087.1648    19425.6403    183619.0291    12241.2686    185468.1358    185468.1358
0.0002    0.001    0.002    372607.5831    19610.9254    156168.1348    10411.209    216439.4483    216439.4483
-0.0    0.002    0.0015    373133.5727    19638.6091    166473.8514    11098.2568    206659.7213    206659.7213
-0.0002    0.003    0.001    374298.5371    19699.923    177191.6817    11812.7788    197106.8554    197106.8554
-0.0004    0.004    0.0005    376102.4765    19794.8672    188321.6259    12554.7751    187780.8506    187780.8506
-0.0    0.001    0.002    379418.8224    19969.4117    160482.2867    10698.8191    218936.5358    218936.5358
0.001    0.0035    0.001    379872.9883    19993.3152    173122.4016    11541.4934    206750.5867    206750.5867
-0.0002    0.002    0.0015    380038.3349    20002.0176    170938.1638    11395.8776    209100.1711    209100.1711
-0.0004    0.003    0.001    381296.8222    20068.2538    181806.1548    12120.4103    199490.6675    199490.6675
-0.0006    0.004    0.0005    383194.2845    20168.1202    193086.2595    12872.4173    190108.025    190108.025
0.001    0.0025    0.0015    385983.445    20314.9182    166951.7067    11130.1138    219031.7383    219031.7383
-0.0002    0.001    0.002    386306.5581    20331.9241    164858.4754    10990.565    221448.0828    221448.0828
0.0008    0.0035    0.001    386855.8993    20360.8368    177666.0343    11844.4023    209189.865    209189.865
-0.0004    0.002    0.0015    387019.5935    20369.4523    175464.5131    11697.6342    211555.0804    211555.0804
-0.0006    0.003    0.001    388371.6038    20440.6107    186482.6647    12432.1776    201888.9391    201888.9391
-0.0008    0.004    0.0005    390362.589    20545.3994    197912.93    13194.1953    192449.6589    192449.6589
0.001    0.0015    0.002    392622.3272    20664.333    160954.8413    10730.3228    231667.486    231667.486
0.0008    0.0025    0.0015    392949.3295    20681.5437    171407.2156    11427.1477    221542.1139    221542.1139
-0.0004    0.001    0.002    393270.7902    20698.4626    169296.7009    11286.4467    223974.0893    223974.0893
0.0006    0.0035    0.001    393915.3067    20732.3846    182271.7037    12151.4469    211643.6029    211643.6029
-0.0006    0.002    0.0015    394077.3485    20740.9131    180052.8993    12003.5266    214024.4492    214024.4492
-0.0008    0.003    0.001    395522.8817    20816.9938    191221.2114    12748.0808    204301.6702    204301.6702
-0.001    0.004    0.0005    397607.3898    20926.7047    202801.6374    13520.1092    194805.7524    194805.7524
0.0008    0.0015    0.002    399571.1852    21030.0624    165322.2264    11021.4818    234248.9588    234248.9588
0.0006    0.0025    0.0015    399991.7103    21052.1953    175924.7613    11728.3174    224066.949    224066.949
-0.0006    0.001    0.002    400311.5187    21069.0273    173796.9633    11586.4642    226514.5554    226514.5554
0.0004    0.0035    0.001    401051.2104    21107.9584    186939.41    12462.6273    214111.8004    214111.8004
-0.0008    0.002    0.0015    401211.5998    21116.4    184703.3222    12313.5548    216508.2776    216508.2776
-0.001    0.003    0.001    402750.6559    21197.4029    196021.795    13068.1197    206728.861    206728.861
0.0006    0.0015    0.002    406596.5395    21399.8179    169751.6483    11316.7766    236844.8912    236844.8912
0.0004    0.0025    0.0015    407110.5876    21426.873    180504.3438    12033.6229    226606.2437    226606.2437
-0.0008    0.001    0.002    407428.7435    21443.6181    178359.2625    11890.6175    229069.481    229069.481
